"AD_Org_ID[Name]","ZZSAQAQualificationCode","ZZSAQAQualificationTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZQualityAssuranceBody","ZZQualificationType","ZZReplacementQualification_ID[ZZSAQAQualificationCode]","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMinimumElectiveCredits","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"64729",Further Education and Training Certificate: Diamond Processing,"4",161,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,"629",Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,107,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1117,"<ZZQualification>: Inserted X_ZZQualification[1000679Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000679Name=null] / "
*,"67429",National Certificate: Electrical Engineering: Mining and Minerals,"2",140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,108,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1165,"<ZZQualification>: Inserted X_ZZQualification[1000680Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000680Name=null] / "
*,"78545",Further Education and Training Certificate: Automotive Repair and Maintenance: Mining and Minerals,"4",159,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,109,,"<ZZQualification>: Inserted X_ZZQualification[1000681Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000681Name=null] / "
*,"72071",National Certificate: Electrical Engineering: Mining and Minerals,"3",133,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,110,,"<ZZQualification>: Inserted X_ZZQualification[1000682Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000682Name=null] / "
*,"72069",Further Education and Training Certificate: Electrical Engineering: Mining and Minerals,"4",130,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,111,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1165,"<ZZQualification>: Inserted X_ZZQualification[1000683Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000683Name=null] / "
*,"64810",National Certificate: Automotive Repair and Maintenance,"2",125,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,112,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1098,"<ZZQualification>: Inserted X_ZZQualification[1000684Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000684Name=null] / "
*,"64809",National Certificate: Automotive Repair and Maintenance,"3",135,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,113,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1098,"<ZZQualification>: Inserted X_ZZQualification[1000685Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000685Name=null] / "
*,"64789",National Diploma: Automotive Repair and Maintenance,"5",144,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,114,,"<ZZQualification>: Inserted X_ZZQualification[1000686Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000686Name=null] / "
*,"65049",National Certificate: Jewellery manufacturing,"2",134,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,"629",Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,115,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1259,"<ZZQualification>: Inserted X_ZZQualification[1000687Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000687Name=null] / "
*,"65209",National Certificate: Jewellery Manufacturing,"3",137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,"629",Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,116,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1259,"<ZZQualification>: Inserted X_ZZQualification[1000688Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000688Name=null] / "
*,"65549",National Certificate: Mining Technical Support,"3",138,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,117,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:814,"<ZZQualification>: Inserted X_ZZQualification[1000689Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000689Name=null] / "
*,"63485",National Certificate: Mechanical Handling (Rigging): Mining and Minerals,"2",127,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,118,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1079,"<ZZQualification>: Inserted X_ZZQualification[1000690Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000690Name=null] / "
*,"63490",National Certificate: Mechanical Handling (Rigging): Mining and Minerals,"3",121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,119,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1079,"<ZZQualification>: Inserted X_ZZQualification[1000691Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000691Name=null] / "
*,"63494",Further Education and Training Certificate: Mechanical Handling (Rigging): Mining and Minerals,"4",136,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,120,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1079,"<ZZQualification>: Inserted X_ZZQualification[1000692Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000692Name=null] / "
*,"62769",National Certificate: Mineral Processing,"3",130,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,"629",Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,121,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1258,"<ZZQualification>: Inserted X_ZZQualification[1000693Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000693Name=null] / "
*,"60110",National Certificate: Engineering,"5",120,2008-08-20 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,122,,"<ZZQualification>: Inserted X_ZZQualification[1000694Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000694Name=null] / "
*,"73310",National Certificate: Laboratory Practice: Precious Metal,"2",120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,123,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:102,"<ZZQualification>: Inserted X_ZZQualification[1000695Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000695Name=null] / "
*,"73312",Further Education and Training Certificate: Laboratory Analysis: Mining and Minerals,"4",140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,124,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:102,"<ZZQualification>: Inserted X_ZZQualification[1000696Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000696Name=null] / "
*,"20159",NQF 5 NATIONAL DIPLOMA IN ABET PRACITICES,,240,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,125,,"<ZZQualification>: Inserted X_ZZQualification[1000697Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000697Name=null] / "
*,"48473",National Certificate in Electrical Engineering (Electrical Construction),,156,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,126,,"<ZZQualification>: Inserted X_ZZQualification[1000698Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000698Name=null] / "
*,"03",NATIONAL CERTIFICATE GENERAL SECURITY PRACTICES,"3",0,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,127,,"<ZZQualification>: Inserted X_ZZQualification[1000699Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000699Name=null] / "
*,"64869",National Certificate: Generic Management: Cement Manufacturing: Mining and Minerals,"5",162,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,128,,"<ZZQualification>: Inserted X_ZZQualification[1000700Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000700Name=null] / "
*,"64950",Further Education and Training Certificate: Laboratory Analysis,"4",140,2009-05-05 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,129,,"<ZZQualification>: Inserted X_ZZQualification[1000701Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000701Name=null] / "
*,"64889",Further Education and Training Certificate: Mineral Processing,"4",137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,130,,"<ZZQualification>: Inserted X_ZZQualification[1000702Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000702Name=null] / "
*,"78903",National Certificate: Chemical Operations,"3",120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,131,,"<ZZQualification>: Inserted X_ZZQualification[1000703Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000703Name=null] / "
*,"78547",National Certificate: Chemical Operations,"2",135,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,132,,"<ZZQualification>: Inserted X_ZZQualification[1000704Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000704Name=null] / "
*,"74550","National Certificate: Measurement, Control and Instrumentation: Mining and Minerals","2",133,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,133,,"<ZZQualification>: Inserted X_ZZQualification[1000705Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000705Name=null] / "
*,"74552","National Certificate: Measurement, Control and Instrumentaion: Mining and Minerals","3",120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,134,,"<ZZQualification>: Inserted X_ZZQualification[1000706Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000706Name=null] / "
*,"74551","FETC: Measurement, Control and Instrumentation: Mining and Minerals","4",134,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,135,,"<ZZQualification>: Inserted X_ZZQualification[1000707Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000707Name=null] / "
*,"74490",Further Education and Training Certificate: Mining Operations,"4",160,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,136,,"<ZZQualification>: Inserted X_ZZQualification[1000708Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000708Name=null] / "
*,"77963",Further Education and Training Certificate: Mining/Exploration Geology,"4",160,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,137,,"<ZZQualification>: Inserted X_ZZQualification[1000709Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000709Name=null] / "
*,"78323",National Certificate: Lamproom Operations,"3",126,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,138,,"<ZZQualification>: Inserted X_ZZQualification[1000710Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000710Name=null] / "
*,"74292","National Certificate: Occupational Health, Safety and Environment: Mining and Minerals","2",120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,"629",Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,139,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:316,"<ZZQualification>: Inserted X_ZZQualification[1000711Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000711Name=null] / "
*,"78843",National Certificate: Diamond Processing,"5",121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,140,,"<ZZQualification>: Inserted X_ZZQualification[1000712Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000712Name=null] / "
*,"78966",National Certificate: Diamond Design and Evaluation,"5",129,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,141,,"<ZZQualification>: Inserted X_ZZQualification[1000713Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000713Name=null] / "
*,"78923",National Certificate: Autotronics,"3",132,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,142,,"<ZZQualification>: Inserted X_ZZQualification[1000714Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000714Name=null] / "
*,"78944",National Certificate: Autotronics,"2",127,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,143,,"<ZZQualification>: Inserted X_ZZQualification[1000715Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000715Name=null] / "
*,"79826",National Certificate: Occupational Hygiene and Safety: Mining and Minerals,"3",144,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,144,,"<ZZQualification>: Inserted X_ZZQualification[1000716Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000716Name=null] / "
*,"78543",Natinal Certificate: Automotive Repair and Maintenance: Mining and Minerals,"2",125,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,145,,"<ZZQualification>: Inserted X_ZZQualification[1000717Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000717Name=null] / "
*,"96532",National Certificate: Measurement,"8",160,2011-06-15 00:00:00.000,2012-06-16 00:00:00.000,2012-06-17 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,146,,"<ZZQualification>: Inserted X_ZZQualification[1000718Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000718Name=null] / "
*,"78883",Further Education and Training Certificate: Autotronics,"4",134,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,147,,"<ZZQualification>: Inserted X_ZZQualification[1000719Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000719Name=null] / "
*,"99999",National Certificate: Test,"2",120,2012-01-24 00:00:00.000,2012-06-25 00:00:00.000,2012-06-26 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,148,,"<ZZQualification>: Inserted X_ZZQualification[1000720Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000720Name=null] / "
*,"100002",KKKK,"2",120,2012-04-20 00:00:00.000,2015-04-20 00:00:00.000,2013-04-20 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,149,,"<ZZQualification>: Inserted X_ZZQualification[1000721Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000721Name=null] / "
*,"78546",National Certificate: Automotive Repair and Maintenance: Mining and Minerals,"5",144,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,150,,"<ZZQualification>: Inserted X_ZZQualification[1000722Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000722Name=null] / "
*,"78904",Further Education and Training Certificate: Chemical Operations: Mining and Minerals,"4",140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,151,,"<ZZQualification>: Inserted X_ZZQualification[1000723Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000723Name=null] / "
*,"78544",National Certificate: Automotive Repair and Maintenance: Mining and Minerals,"3",135,2012-01-07 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,152,,"<ZZQualification>: Inserted X_ZZQualification[1000724Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000724Name=null] / "
*,"79827",Further Education and Training Certificate: Occupational Hygiene and Safety: Mining and Minerals,"4",145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,153,,"<ZZQualification>: Inserted X_ZZQualification[1000725Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000725Name=null] / "
*,"79829",National Diploma: Occupational Safety: Mining and Minerals,"5",242,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,154,,"<ZZQualification>: Inserted X_ZZQualification[1000726Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000726Name=null] / "
*,"79828",National Certificate: Occupational Safety: Mining and Minerals,"5",145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,155,,"<ZZQualification>: Inserted X_ZZQualification[1000727Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000727Name=null] / "
*,"90655",National Certificate: Small Scale Mining,"3",124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,156,,"<ZZQualification>: Inserted X_ZZQualification[1000728Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000728Name=null] / "
*,"90656",National Certificate: Mine Ventilation,"2",124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,157,,"<ZZQualification>: Inserted X_ZZQualification[1000729Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000729Name=null] / "
*,"23254",National Certificate: Mechanical Engineering: Fitting and Machining,"4",179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,158,,"<ZZQualification>: Inserted X_ZZQualification[1000730Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000730Name=null] / "
*,"23256",National Certificate: Mechanical Engineering: Fitting and Machining,"4",179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,159,,"<ZZQualification>: Inserted X_ZZQualification[1000731Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000731Name=null] / "
*,"58269",National Certificate: Electro-Mechanics,"2",166,2007-02-05 00:00:00.000,2010-02-05 00:00:00.000,2008-02-05 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,160,,"<ZZQualification>: Inserted X_ZZQualification[1000732Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000732Name=null] / "
