ID,SkillsProgrammeCode,SkillsProgrammeTitle,NQFLevelID,Credits,RegistrationStartDate,RegistrationEndDate,QualityAssuranceBodyID,SkillsProgrammeTypeID,QualificationID,AETLevelID,OFOOccupationID,MinimumElectiveCredits,SkillsProgrammeGrantTypeID,MigrationRecordID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime,IsOHS
339,MQA/SP/0154/14,Skills Programme: Diamond Processing: Bottom Operations: Halves,0,26,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1117,0,0,623,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
340,MQA/SP/0155/14,Skills Programme: Diamond Processing: Bottom Operations: Lapping,0,29,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1117,0,0,624,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
341,MQA/SP/0156/14,Skills Programme:  Packing Plant Unitising Operations,0,35,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,552,9,0,625,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
342,MQA/SP/0157/14,Skills Programme: Tanker-Based Bulk Materials Loading,0,23,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,552,9,0,626,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
343,MQA/SP/0158/14,Skills Programme: Tailings Dam Operations,0,16,2015-07-01 00:00:00.000,2016-04-13 00:00:00.000,0,1,0,0,0,0,0,629,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
344,MQA/SP/0159/15,Skills Programme: Copper Metal Production Process Operator,0,23,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,12,0,631,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
345,MQA/SP/0610/15,Skills Programme: Base Metals Process Controller,0,21,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,0,1,0,0,0,0,0,632,2022-12-12 13:31:20.827,1,2023-07-07 21:23:35.993,3553,0,2023-07-07 19:23:35.9954318,9999-12-31 23:59:59.9999999,0
346,MQA/SP/0160/15,Skills Programme: Base Metal Process Controller,0,36,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,15,0,633,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
347,MQA/SP/0161/15,Skills Programme: Platinum Group Metals Process controller,0,36,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,15,0,634,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
348,MQA/SP/0162/16,"Skills Programme: Competent person B: The Installation and Maintenance of any Support Unit and the removal of a Temporary Support Unit in Underground Hard Rock Operations (V5) ",0,16,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,3,0,635,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
349,MQA/SP/0163/16,Skills Programme: Operation of Medium Voltage Switchgear and Distribution Networks (V2),0,31,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,7,0,636,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
350,MQA/SP/0164/16,Skills Programme: Tailings Dam Operations (V2),0,16,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,637,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
351,MQA/SP/0165/16,Skills Programme: Advanced Generic Management (Version 4),0,57,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,638,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
352,MQA/SP/0166/16,Skills Programme: Basic Generic Supervision (Version 3),0,36,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,639,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
353,MQA/SP/0167/16,Skills Programme: Intermediate Generic Management (Version 4),0,42,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,640,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
354,MQA/SP/0168/17 A,"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Timber Support V3",0,17,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,696,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
355,MQA/SP/0168/17 C,"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Compressed air/Hydraulic Support V3",0,18,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,697,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
356,MQA/SP/0168/17 B,"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Roofbolter Machine Support V3",0,28,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,698,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
357,MQA/SP/0169/17,Skills Programme: Gases and Gas Testing in Surface Excavations (Coal),0,22,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,700,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
358,MQA/SP/0170/17,Skills Programme: Emergency Based Care (First Aid),0,5,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,706,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
359,MQA/SP/0171/17,Skills Programme: Crushing and Screening (V3),0,32,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,20,0,707,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
360,MQA/SP/0172/17 A,Skills Programme: Crushing (Version 3),0,111,2017-11-21 00:00:00.000,2024-07-30 23:59:59.000,0,1,0,0,0,94,0,708,2022-12-12 13:31:20.827,1,2024-07-31 15:08:54.133,3551,0,2024-07-31 13:08:54.1301997,9999-12-31 23:59:59.9999999,0
361,MQA/SP/0172/17 B,Skills Programme: Crushing (Version 3),0,12,2017-11-21 00:00:00.000,2018-03-14 00:00:00.000,0,1,0,0,0,0,0,709,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
362,MQA/SP/0173/17,Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock (V5),0,26,2018-07-01 00:00:00.000,2022-06-06 00:00:00.000,0,1,0,0,0,7,0,710,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,1
363,MQA/SP/0172/17,"Skills Programme: Crushing (Version 3) ",0,12,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,4,0,717,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
364,MQA/SP/0140/13 (V2),Skills Programme: Artisan Aide: Fitting including Machinery (V2),0,61,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,1102,10,0,720,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
365,MQA/SP/0011/09 (A),Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,722,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
366,MQA/SP/0011/09 (B),Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,723,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
367,MQA/SP/0011/09 (C),Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,1,0,724,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
368,"MQA/SP/0011/09 (D) ",Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,725,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
369,"MQA/SP/0011/09 (E) ",Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,726,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
370,"MQA/SP/0011/09 (F) ",Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,727,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
371,"MQA/SP/0011/09 (G) ",Skills Programme: Handling of Chemicals (Version 2),0,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,728,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
372,MQA/SP/0174/18,Skill Programme: Surface Fire Responder for Mines,0,20,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,729,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
373,MQA/SP/0175/18 (A),"Competent Person A - The examination, making safe and declaring safe of surface mines, quarries, dumps and stockpiles (non - blasted) ",0,23,2018-09-04 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,2,0,733,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
374,MQA/SP/0175/18 (B),"Competent Person A - The examination, making safe and declaring safe of surface mines, quarries, dumps and stockpiles (Blasted) ",0,28,2018-09-04 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,2,0,734,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
375,MQA/SP/0176/19,"Skills Programme: Operate, Clean and Maintain Conveyor Belts",0,12,2019-04-17 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,779,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
376,MQA/SP/0144/13 (V2),Skills Programme: Artisan Aide: Rigger Ropesman (V2),0,58,2019-04-17 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,10,0,781,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
377,MQA/SP/0177/19,Skills Programme: Operate Mobile Machinery for Surface Excavation Operations (V5),0,18,2019-04-17 00:00:00.000,2021-03-04 00:00:00.000,0,1,0,0,0,6,0,782,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,1
378,MQA/SP/0178/20,"Skills Programme: Competent Person B:The installation, maintenance and removal of support units in Surface Mines and Quarries (V2)",0,30,2020-02-04 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,784,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
379,MQA/SP/0180/20,Skills Programme: Competent Person A:The Examination and Declaring Safe of a Workplace in Underground Coal Operations (wall mining) V3,0,27,2020-09-18 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,1,0,786,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
380,MQA/SP/0179/20,Skills Programme: Competent Person A: The Examination and Declaring Safe of a Workplace in Underground Coal Operations (Continuous & Conventional mining) V3,0,29,2020-09-18 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,1,0,787,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
381,MQA/SP/0181/21,Skills Programme: Basic Hazard Identification and Risk assessment in Mining Operations,0,7,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,790,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
382,MQA/SP/0182/21,Skills Programme: High Wall Awareness in Surface Excavations,0,7,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,791,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
383,MQA/SP/0183/21,"Skills Programme: Basic Fire Fighting and response to liberated gases in Surface Excavations ",0,8,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,792,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
384,MQA/SP/0177/19 (A),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Dozing,0,18,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,6,0,793,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
385,MQA/SP/0177/19 (B),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Drilling,0,17,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,5,0,794,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
386,MQA/SP/0177/19 (C),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Excavating,0,25,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,13,0,795,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
387,MQA/SP/0177/19 (D),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Grader,0,30,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,4,0,796,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
388,MQA/SP/0177/19 (E),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Haul and Dump,0,27,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,4,0,797,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
389,MQA/SP/0177/19 (F),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Services,0,18,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,10,0,798,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
390,MQA/SP/0142/13 (V2),Skills Programme: Artisan Aide: Plater Welder (V2),0,42,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,1070,10,0,800,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
391,MQA/SP/0126/10 (V2),Skills Programme: Gases and Gas Testing in Underground Fiery (Coal) Mines,0,38,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,801,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
392,MQA/SP/0043/05 (V4),Skills Programme: Blasting Assistant Operations in Underground Coal Mines,0,47,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,802,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
393,MQA/SP/0127/10 (V2),Skills Programme: Flameproofing in Underground Fiery (Coal) Mines,0,20,2021-07-14 00:00:00.000,2024-06-30 00:00:00.000,0,1,0,0,0,0,0,803,2022-12-12 13:31:20.827,1,2023-07-07 21:23:35.993,3553,0,2023-07-07 19:23:35.9954318,9999-12-31 23:59:59.9999999,0
394,MQA/SP/0168/17 A (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Timber Support ",0,17,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,804,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
395,MQA/SP/0168/17 B (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Roofbolter Machine Support ",0,28,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,806,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
396,MQA/SP/0168/17 C (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Compressed air/Hydraulic Support ",0,18,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,0,1,0,0,0,0,0,807,2022-12-12 13:31:20.827,1,2025-05-29 13:18:06.933,4483,0,2025-05-29 11:18:06.9313358,9999-12-31 23:59:59.9999999,0
397,MQA/SP/0177/19 (F) V2,"Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Services ",0,18,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,6,0,808,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
398,MQA/SP/0152/13 (V7),"Skills Programme: Milling Operations ",0,39,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,9,0,809,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
399,MQA/SP/0029/09 (V4),Skills Programmes: Ore Reception,0,10,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,2,0,810,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
400,MQA/SP/0184/21,Skills Programme: Rescue Team Member,0,26,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,811,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
401,MQA/SP/0185/21 A,"Skills Programme: Mechanical Aide: Service and Maintenance ",0,34,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,812,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
402,MQA/SP/0185/21 B,Skills Programme: Mechanical Aide: Cooling System,0,30,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,813,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
403,MQA/SP/0185/21 C,Skills Programme: Mechanical Aide: Basic Hydraulics,0,34,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,814,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
404,MQA/SP/0185/21 D,Skills Programme: Mechanical Aide: Lubrication System,0,29,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,815,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
405,MQA/SP/0186/21,Skills Programme: Underground Hard Rock: Track Bound Loader Operator,0,34,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,816,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
406,MQA/SP/0187/21,Skills Programme: Track Bound Locomotive Operator: Underground Hardrock,0,27,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,817,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
407,MQA/SP/0188/21,Skills Programme: Construction in an Underground Hard Rock Mine: Development and Stopping,0,37,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,818,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
408,MQA/SP/0189/21,Skills Programme: Underground Hard Rock: Double Drum Winch Operator,0,31,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,819,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
409,MQA/SP/0190/22 (A),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Diesel Powered Quadro Cycle,0,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,821,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
410,MQA/SP/0190/22 (B),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Diesel Powered Tractor,0,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,822,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
411,MQA/SP/0190/22 (C),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Dozer,0,25,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,6,0,823,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
412,MQA/SP/0190/22 (D),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Drill Rig,0,27,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,8,0,824,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
413,MQA/SP/0190/22 (E),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Dump Truck,0,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,825,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
414,MQA/SP/0190/22 (F),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Front End Loader,0,35,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,826,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
415,MQA/SP/0190/22 (G),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Forklift,0,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,827,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
416,MQA/SP/0190/22 (H),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Grader,0,27,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,828,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
417,MQA/SP/0190/22 (I),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Light Delivery Vehicle,0,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,829,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
418,MQA/SP/0190/22 (J),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Load Haul Dumper (LHD),0,23,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,4,0,830,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
